pilot_index,image_id,class_name,true_label,true_class_id,corruption_type,severity,pearson_correlation,spearman_correlation,cosine_similarity,ssim,top20_iou,centroid_displacement,clean_object_mass,corrupted_object_mass,object_mass_change,object_mass_drop,clean_pointing_game,corrupted_pointing_game,pointing_game_preserved,clean_salient_object_iou,corrupted_salient_object_iou,salient_object_iou_change,clean_heatmap_path,corrupted_heatmap_path
486,10887,185.Bohemian_Waxwing,184,185,gaussian_noise,5,0.9664340019226074,0.9180999308690799,0.9741923213005066,0.8899713091929459,0.8145000903995661,0.028872153198071175,0.6585559661407183,0.6535114506003576,-0.005044515540360672,0.005044515540360672,1,1,1,0.5326777994405357,0.5721241631162508,0.03944636367571508,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10887.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_5\image_10887.png
486,10887,185.Bohemian_Waxwing,184,185,motion_blur,1,0.9984612464904785,0.9377236135137056,0.9988099932670593,0.9743027970120819,0.9584349692652941,0.00179806318401379,0.6585559661407183,0.6643525145455556,0.005796548404837232,-0.005796548404837232,1,1,1,0.5326777994405357,0.53723856486992,0.004560765429384328,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10887.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_10887.png
486,10887,185.Bohemian_Waxwing,184,185,motion_blur,3,0.9984740018844604,0.9525060723713352,0.9988210797309875,0.9692863340671191,0.9529091262891614,0.002269720072722086,0.6585559661407183,0.6618945056641298,0.0033385395234114545,-0.0033385395234114545,1,1,1,0.5326777994405357,0.5344988542815922,0.0018210548410564353,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10887.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_10887.png
486,10887,185.Bohemian_Waxwing,184,185,motion_blur,5,0.9887737035751343,0.9649239640165225,0.9913503527641296,0.9219487053518928,0.9255564082885649,0.010443941295515886,0.6585559661407183,0.6486169415009803,-0.009939024639738059,0.009939024639738059,1,1,1,0.5326777994405357,0.5287900566500381,-0.003887742790497639,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10887.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_5\image_10887.png
402,10891,185.Bohemian_Waxwing,184,185,brightness,1,0.9810810089111328,0.8773777277823264,0.983147919178009,0.9528364278311825,0.9099819202588257,0.011307367358549515,0.9394678224864037,0.9388028505434967,-0.0006649719429070444,0.0006649719429070444,1,1,1,0.34210198229647176,0.36548137499471484,0.023379392698243073,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10891.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_10891.png
402,10891,185.Bohemian_Waxwing,184,185,brightness,3,0.9127676486968994,0.7647976984811934,0.9231638312339783,0.8798079545105797,0.7841777777777778,0.032880140251368,0.9394678224864037,0.9184213862447528,-0.021046436241650923,0.021046436241650923,1,1,1,0.34210198229647176,0.3609928779131021,0.01889089561663032,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10891.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_10891.png
402,10891,185.Bohemian_Waxwing,184,185,brightness,5,0.9304193258285522,0.7724933343041473,0.9385889172554016,0.8861178875486556,0.7924629398106805,0.02889781696280026,0.9394678224864037,0.9250516116236157,-0.014416210862787993,0.014416210862787993,1,1,1,0.34210198229647176,0.36162408297495574,0.019522100678483978,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10891.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_10891.png
402,10891,185.Bohemian_Waxwing,184,185,gaussian_noise,1,0.7893180847167969,0.765056801207604,0.8146315813064575,0.8750154532612606,0.8247272727272728,0.03655161063200107,0.9394678224864037,0.8909147228269793,-0.04855309965942445,0.04855309965942445,1,1,1,0.34210198229647176,0.36265822784810126,0.020556245551629493,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10891.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_10891.png
402,10891,185.Bohemian_Waxwing,184,185,gaussian_noise,3,0.10483375936746597,0.4124353066543049,0.22701621055603027,0.6061408897670573,0.2565418805559033,0.23834196010300585,0.9394678224864037,0.3919116983350408,-0.5475561241513629,0.5475561241513629,1,1,1,0.34210198229647176,0.13987717069038544,-0.20222481160608632,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10891.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_10891.png
402,10891,185.Bohemian_Waxwing,184,185,gaussian_noise,5,0.28189367055892944,0.7085548739450589,0.3401705324649811,0.7985800818069375,0.5804724409448819,0.10346586227563093,0.9394678224864037,0.5892649515223533,-0.35020287096405045,0.35020287096405045,1,1,1,0.34210198229647176,0.22445497630331754,-0.11764700599315422,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10891.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_5\image_10891.png
402,10891,185.Bohemian_Waxwing,184,185,motion_blur,1,-0.10601978003978729,0.2624815602177356,0.01159656047821045,0.549153569236844,0.0196078431372549,0.2886252990857855,0.9394678224864037,0.02801461653617595,-0.9114532059502277,0.9114532059502277,1,0,0,0.34210198229647176,0.010355399824802903,-0.3317465824716689,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10891.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_10891.png
402,10891,185.Bohemian_Waxwing,184,185,motion_blur,3,-0.1176321804523468,0.1504828154065708,0.01293509267270565,0.5715818490287844,0.0196078431372549,0.27224430295106294,0.9394678224864037,0.020834991034575093,-0.9186328314518286,0.9186328314518286,1,0,0,0.34210198229647176,0.01082975992988826,-0.3312722223665835,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10891.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_10891.png
402,10891,185.Bohemian_Waxwing,184,185,motion_blur,5,-0.11702850461006165,0.1482303444184659,0.006580243818461895,0.5671988676305164,0.0196078431372549,0.3591030907190744,0.9394678224864037,0.008374061802711545,-0.9310937606836922,0.9310937606836922,1,0,0,0.34210198229647176,0.00742427550924915,-0.33467770678722264,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10891.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_5\image_10891.png
468,10910,186.Cedar_Waxwing,185,186,brightness,1,0.971341609954834,0.9157252225226223,0.9743252396583557,0.9675022440758451,0.9101636848115722,0.0225443074320287,0.4226474637116286,0.4195187251476763,-0.0031287385639522935,0.0031287385639522935,0,0,0,0.3725953700684708,0.3738272007832259,0.0012318307147550778,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10910.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_10910.png
468,10910,186.Cedar_Waxwing,185,186,brightness,3,0.8616358637809753,0.7996649173616768,0.8763070106506348,0.8556983739705333,0.7903844438497903,0.04193749538778732,0.4226474637116286,0.494703831002957,0.07205636729132842,-0.07205636729132842,0,0,0,0.3725953700684708,0.4194554497176094,0.046860079649138575,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10910.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_10910.png
468,10910,186.Cedar_Waxwing,185,186,brightness,5,0.7601851224899292,0.7422996033531252,0.7886002063751221,0.819192320683215,0.7472144846796658,0.04937467004195001,0.4226474637116286,0.5901796059145172,0.16753214220288865,-0.16753214220288865,0,0,0,0.3725953700684708,0.46681184668989545,0.09421647662142463,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10910.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_10910.png
468,10910,186.Cedar_Waxwing,185,186,gaussian_noise,1,0.19116342067718506,0.2269555640830275,0.24658241868019104,0.7038339108695182,0.27255436505420655,0.07464360204995268,0.4226474637116286,0.0461109177647268,-0.3765365459469018,0.3765365459469018,0,0,0,0.3725953700684708,0.10246169962026974,-0.2701336704482011,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10910.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_10910.png
468,10910,186.Cedar_Waxwing,185,186,gaussian_noise,3,0.13603878021240234,0.044035463758172015,0.21536646783351898,0.6285264508493323,0.14959908361970217,0.06808907767269513,0.4226474637116286,0.016915882443283577,-0.405731581268345,0.405731581268345,0,0,0,0.3725953700684708,0.025080659889206793,-0.34751471017926405,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10910.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_10910.png
468,10910,186.Cedar_Waxwing,185,186,motion_blur,1,0.9182075262069702,0.30808555270989907,0.9218453764915466,0.7824506507723948,0.32078699743370404,0.04618141515557174,0.4226474637116286,0.2705182358808823,-0.15212922783074628,0.15212922783074628,0,0,0,0.3725953700684708,0.08997346106544113,-0.2826219090030297,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10910.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_10910.png
468,10910,186.Cedar_Waxwing,185,186,motion_blur,3,-0.06739307940006256,0.002641460119979877,0.012595601379871368,0.6369255200614862,0.10803201766491857,0.43431277862042694,0.4226474637116286,0.0011848244263080764,-0.4214626392853205,0.4214626392853205,0,0,0,0.3725953700684708,0.006876345371920593,-0.3657190246965502,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10910.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_10910.png
323,10912,186.Cedar_Waxwing,185,186,brightness,1,0.9994874000549316,0.9782593916044984,0.9995944499969482,0.9912752684805592,0.9713219406796307,0.0018007186053706054,0.8437320879701243,0.849881985835141,0.006149897865016629,-0.006149897865016629,1,1,1,0.5701771336553946,0.5743347972100232,0.0041576635546286544,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10912.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_10912.png
323,10912,186.Cedar_Waxwing,185,186,brightness,3,0.999138355255127,0.9753715968941241,0.9993162155151367,0.9845086599003836,0.9636079045196635,0.0016022609566217435,0.8437320879701243,0.8506394702182346,0.006907382248110272,-0.006907382248110272,1,1,1,0.5701771336553946,0.5739282024793388,0.00375106882394427,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10912.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_10912.png
323,10912,186.Cedar_Waxwing,185,186,brightness,5,0.9886715412139893,0.9515708186818764,0.9909220933914185,0.9396792270193627,0.8868208309832676,0.015845753301782256,0.8437320879701243,0.8564142748747151,0.012682186904590775,-0.012682186904590775,1,1,1,0.5701771336553946,0.5553499649078032,-0.01482716874759138,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10912.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_10912.png
323,10912,186.Cedar_Waxwing,185,186,gaussian_noise,1,0.9977876543998718,0.9658855242274003,0.9982491135597229,0.9631913252135347,0.9476033378614399,0.0035537573408178378,0.8437320879701243,0.8588371510684308,0.015105063098306504,-0.015105063098306504,1,1,1,0.5701771336553946,0.588906270368922,0.018729136713527383,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10912.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_10912.png
323,10912,186.Cedar_Waxwing,185,186,gaussian_noise,3,0.9822356700897217,0.8344885490070627,0.9845341444015503,0.846633998735739,0.8362455402067515,0.018910093941241598,0.8437320879701243,0.8684322227247006,0.02470013475457622,-0.02470013475457622,1,1,1,0.5701771336553946,0.5394379538995895,-0.03073917975580509,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10912.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_10912.png
323,10912,186.Cedar_Waxwing,185,186,gaussian_noise,5,0.7743948698043823,0.49014616598001504,0.8151214718818665,0.6339740532959401,0.5768717102678922,0.058068901388868284,0.8437320879701243,0.7717470454552525,-0.07198504251487181,0.07198504251487181,1,1,1,0.5701771336553946,0.3988867209916217,-0.17129041266377287,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10912.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_5\image_10912.png
323,10912,186.Cedar_Waxwing,185,186,motion_blur,1,0.9948315620422363,0.970152340515694,0.9956530928611755,0.940322496115474,0.9393236714975846,0.007878183899637355,0.8437320879701243,0.8629494823245099,0.01921739435438552,-0.01921739435438552,1,1,1,0.5701771336553946,0.5680560915991252,-0.0021210420562693955,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10912.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_10912.png
323,10912,186.Cedar_Waxwing,185,186,motion_blur,3,0.9773915410041809,0.9061574561759272,0.9813066720962524,0.8615020665020069,0.8492721577298692,0.02437689479454349,0.8437320879701243,0.8663859955460789,0.022653907575954535,-0.022653907575954535,1,1,1,0.5701771336553946,0.5454891269891586,-0.02468800666623594,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10912.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_10912.png
323,10912,186.Cedar_Waxwing,185,186,motion_blur,5,0.9672595262527466,0.8647216587978188,0.9725180268287659,0.8249398181961473,0.8145000903995661,0.03005293871926114,0.8437320879701243,0.8644342242245233,0.020702136254398984,-0.020702136254398984,1,1,1,0.5701771336553946,0.524610669835512,-0.04556646381988261,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10912.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_5\image_10912.png
25,10916,186.Cedar_Waxwing,185,186,brightness,1,0.9996755123138428,0.994608631250303,0.9997382760047913,0.9940512504940653,0.9826155669695772,0.0023156180220294267,0.7510726012876001,0.7544445990481696,0.0033719977605695117,-0.0033719977605695117,1,1,1,0.4301315621407587,0.43627733949073183,0.006145777349973125,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10916.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_10916.png
25,10916,186.Cedar_Waxwing,185,186,brightness,3,0.9969863295555115,0.9836455174237354,0.9975488185882568,0.9775401525454643,0.9491163332685958,0.007398892917223026,0.7510726012876001,0.7671363597893189,0.016063758501718817,-0.016063758501718817,1,1,1,0.4301315621407587,0.4480729436109674,0.017941381470208684,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10916.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_10916.png
25,10916,186.Cedar_Waxwing,185,186,brightness,5,0.9969562888145447,0.9868554425753935,0.997519314289093,0.9836843781798449,0.9595821536659181,0.005863491854486748,0.7510726012876001,0.7594097992916902,0.008337198004090052,-0.008337198004090052,1,1,1,0.4301315621407587,0.4441506513607636,0.014019089220004888,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10916.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_10916.png
25,10916,186.Cedar_Waxwing,185,186,gaussian_noise,1,0.9988319277763367,0.9339470174679241,0.9990466833114624,0.9896036194452893,0.974230353103177,0.004485796872069309,0.7510726012876001,0.7472024758834487,-0.0038701254041514366,0.0038701254041514366,1,1,1,0.4301315621407587,0.428125,-0.0020065621407587275,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10916.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_10916.png
25,10916,186.Cedar_Waxwing,185,186,gaussian_noise,3,0.9607353210449219,0.827872949428682,0.9672865271568298,0.9337711835380235,0.8394428152492669,0.02740056333381095,0.7510726012876001,0.7206830940583794,-0.030389507229220736,0.030389507229220736,1,1,1,0.4301315621407587,0.38854095616047624,-0.04159060598028247,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10916.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_10916.png
25,10916,186.Cedar_Waxwing,185,186,gaussian_noise,5,0.549744188785553,0.5542159941005245,0.6054698824882507,0.7643157003017794,0.4687545733938241,0.090298207850406,0.7510726012876001,0.558739621440712,-0.19233297984688813,0.19233297984688813,1,0,0,0.4301315621407587,0.2455086489793648,-0.1846229131613939,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10916.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_5\image_10916.png
25,10916,186.Cedar_Waxwing,185,186,motion_blur,1,0.9870443940162659,0.9189377721875244,0.9892762899398804,0.9590912512083799,0.8818676167260454,0.015352052643802246,0.7510726012876001,0.7277286219625838,-0.023343979325016306,0.023343979325016306,1,1,1,0.4301315621407587,0.3913880949422145,-0.03874346719854421,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10916.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_10916.png
25,10916,186.Cedar_Waxwing,185,186,motion_blur,3,0.9628563523292542,0.843172570468769,0.9690420627593994,0.927927603096211,0.8060104372863056,0.026211427100446757,0.7510726012876001,0.7182396636741518,-0.0328329376134483,0.0328329376134483,1,1,1,0.4301315621407587,0.38682108131541465,-0.043310480825344055,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10916.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_10916.png
25,10916,186.Cedar_Waxwing,185,186,motion_blur,5,0.7945496439933777,0.6923712816692754,0.8233412504196167,0.811998341097832,0.6060169627140343,0.06374652180591205,0.7510726012876001,0.6887143338178904,-0.06235826746970974,0.06235826746970974,1,1,1,0.4301315621407587,0.3035100995401362,-0.12662146260062251,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10916.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_5\image_10916.png
384,10987,187.American_Three_toed_Woodpecker,186,187,brightness,1,0.999343991279602,0.9614750983202636,0.9994791746139526,0.9835219420313925,0.9755905511811024,0.0016546335503592423,0.6238750115312841,0.6320200613366693,0.008145049805385218,-0.008145049805385218,1,1,1,0.5401810456308886,0.5484769687964339,0.008295923165545283,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10987.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_10987.png
384,10987,187.American_Three_toed_Woodpecker,186,187,brightness,3,0.9983738660812378,0.9387422415995663,0.998687207698822,0.9183643510068655,0.9591996095656418,0.009790370266814155,0.6238750115312841,0.6161620072119619,-0.007713004319322203,0.007713004319322203,1,1,1,0.5401810456308886,0.5489084997677659,0.008727454136877255,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10987.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_10987.png
384,10987,187.American_Three_toed_Woodpecker,186,187,brightness,5,0.9954453706741333,0.9139712940567175,0.9959847927093506,0.8603998365123448,0.9468477206595538,0.01639565032248441,0.6238750115312841,0.5900215212082381,-0.033853490323045965,0.033853490323045965,1,1,1,0.5401810456308886,0.5421753607103219,0.001994315079433262,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10987.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_10987.png
384,10987,187.American_Three_toed_Woodpecker,186,187,gaussian_noise,1,0.9418737292289734,0.8055616962953118,0.9525237679481506,0.8254428083545067,0.6956999239672215,0.02941607155684113,0.6238750115312841,0.6241372039184906,0.0002621923872064835,-0.0002621923872064835,1,1,1,0.5401810456308886,0.4502913803600939,-0.08988966527079473,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10987.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_10987.png
384,10987,187.American_Three_toed_Woodpecker,186,187,motion_blur,1,0.9852555990219116,0.9133044637296813,0.988377571105957,0.9295830389212131,0.9248177982355198,0.016054367777645545,0.6238750115312841,0.6098511110644228,-0.014023900466861305,0.014023900466861305,1,1,1,0.5401810456308886,0.5318327974276528,-0.008348248203235875,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10987.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_10987.png
384,10987,187.American_Three_toed_Woodpecker,186,187,motion_blur,3,0.9134762287139893,0.8624775043459955,0.9325057864189148,0.7722887365011915,0.8590349171066037,0.013746175233035817,0.6238750115312841,0.5068842781604785,-0.11699073337080557,0.11699073337080557,1,1,1,0.5401810456308886,0.45917563665003935,-0.08100540898084929,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10987.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_10987.png
154,10990,187.American_Three_toed_Woodpecker,186,187,brightness,1,0.978203535079956,0.9758391777309459,0.9838986992835999,0.9507117608402045,0.8878856282919488,0.026958275216013045,0.850647618356169,0.8324858876887952,-0.01816173066737381,0.01816173066737381,1,1,1,0.6504794520547945,0.6158385301414873,-0.034640921913307254,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10990.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_10990.png
154,10990,187.American_Three_toed_Woodpecker,186,187,brightness,3,0.9361779093742371,0.9364910641155111,0.9525232315063477,0.8904950913305526,0.7977608598298254,0.01620580099517353,0.850647618356169,0.8335372480835167,-0.017110370272652276,0.017110370272652276,1,1,1,0.6504794520547945,0.598474295190713,-0.05200515686408147,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10990.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_10990.png
154,10990,187.American_Three_toed_Woodpecker,186,187,brightness,5,0.7846144437789917,0.9361737197499959,0.8314705491065979,0.7992697373599136,0.6125974130312525,0.03589135127819455,0.850647618356169,0.8548946715489695,0.004247053192800498,-0.004247053192800498,1,1,1,0.6504794520547945,0.5788887432839732,-0.0715907087708213,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10990.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_10990.png
154,10990,187.American_Three_toed_Woodpecker,186,187,gaussian_noise,1,0.740652859210968,0.8504024705076076,0.802746057510376,0.7990402217871542,0.5512790787541542,0.08114113771136967,0.850647618356169,0.8029147105254799,-0.047732907830689064,0.047732907830689064,1,1,1,0.6504794520547945,0.5116366601844301,-0.1388427918703644,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10990.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_10990.png
154,10990,187.American_Three_toed_Woodpecker,186,187,gaussian_noise,3,0.8533739447593689,0.90082196369046,0.8822773694992065,0.8020884176001627,0.6432255423659435,0.04468936492220479,0.850647618356169,0.850679143887899,3.152553173002559e-05,-3.152553173002559e-05,1,1,1,0.6504794520547945,0.5495466529483635,-0.10093279910643105,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10990.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_10990.png
154,10990,187.American_Three_toed_Woodpecker,186,187,gaussian_noise,5,0.5944094657897949,0.3461527895749967,0.6508177518844604,0.5876302063416917,0.24608889992550287,0.16757649028082788,0.850647618356169,0.8339956611420052,-0.016651957214163793,0.016651957214163793,1,1,1,0.6504794520547945,0.32175964017333114,-0.3287198118814634,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10990.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_5\image_10990.png
154,10990,187.American_Three_toed_Woodpecker,186,187,motion_blur,1,0.8964138031005859,0.9587462167132315,0.9230105876922607,0.843535449113682,0.76643492035554,0.039141975057880855,0.850647618356169,0.8474239724690288,-0.003223645887140192,0.003223645887140192,1,1,1,0.6504794520547945,0.6407026622182883,-0.009776789836506206,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10990.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_10990.png
154,10990,187.American_Three_toed_Woodpecker,186,187,motion_blur,3,0.5332386493682861,0.4708198268353361,0.5996164679527283,0.5847958614560802,0.243079209760327,0.16811382769635325,0.850647618356169,0.8456418510177012,-0.005005767338467804,0.005005767338467804,1,1,1,0.6504794520547945,0.34028588909283053,-0.310193562961964,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_10990.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_10990.png
